pos,corr_resp,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,polygon.started,line1.started,line2.started,line3.started,line4.started,polygon.stopped,probe.started,key_resp.started,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,
-150,z,0,0,0,0,,,,,29,0,116,3,752.2324285000213,753.2324685999774,753.2324685999774,753.2324685999774,753.2324685999774,753.2324685999774,754.2320075000171,754.2320075000171,z,1,0.38563640002394095,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
150,v,0,0,0,0,,,,,29,1,117,1,754.6487914000172,755.631918900006,755.631918900006,755.631918900006,755.631918900006,755.64874959999,756.6489194000023,756.6489194000023,v,1,0.3900818999973126,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
-150,z,0,0,0,0,,,,,29,2,118,3,757.0658803000115,758.0655364000122,758.0655364000122,758.0655364000122,758.0655364000122,758.0655364000122,759.0658582000178,759.0658582000178,z,1,0.3776052999892272,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
-50,x,0,0,0,0,,,,,29,3,119,0,759.4652785999933,760.465088099998,760.465088099998,760.465088099998,760.465088099998,760.465088099998,761.465282500023,761.465282500023,x,1,0.41459160001249984,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
150,v,0,0,0,0,,,,,30,0,120,1,761.8985939999693,762.8983891999815,762.8983891999815,762.8983891999815,762.8983891999815,762.8983891999815,763.8987594000064,763.8987594000064,v,1,0.3784086999949068,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
-50,x,0,0,0,0,,,,,30,1,121,0,764.2981366000022,765.2986152999802,765.2986152999802,765.2986152999802,765.2986152999802,765.2986152999802,766.2977827999857,766.2977827999857,x,1,0.3964738000067882,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
-50,x,0,0,0,0,,,,,30,2,122,0,766.7145408000215,767.7145915000001,767.7145915000001,767.7145915000001,767.7145915000001,767.7145915000001,768.7141228999826,768.7141228999826,x,1,0.5185085000121035,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
-150,z,0,0,0,0,,,,,30,3,123,3,769.2643297999748,770.26440059999,770.26440059999,770.26440059999,770.26440059999,770.26440059999,771.2645437999745,771.2645437999745,z,1,0.34979239996755496,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
-50,x,0,0,0,0,,,,,31,0,124,0,771.6302652999875,772.6301280999905,772.6301280999905,772.6301280999905,772.6301280999905,772.6301280999905,773.6302437999984,773.6302437999984,x,1,0.6183195000048727,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
-150,z,0,0,0,0,,,,,31,1,125,3,774.280539600004,775.2802859999938,775.2802859999938,775.2802859999938,775.2802859999938,775.2802859999938,776.280305000022,776.280305000022,z,1,0.3858885999652557,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
-50,x,0,0,0,0,,,,,31,2,126,0,776.6968844999792,777.6967274000053,777.6967274000053,777.6967274000053,777.6967274000053,777.6967274000053,778.6968684999738,778.6968684999738,x,1,0.36213219998171553,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
-150,z,0,0,0,0,,,,,31,3,127,3,779.0796824999852,780.0795939000091,780.0795939000091,780.0795939000091,780.0795939000091,780.0795939000091,781.0796434999793,781.0796434999793,z,1,0.3641131999902427,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
-50,x,0,0,0,0,,,,,32,0,128,0,781.4633159000077,782.4632191999699,782.4632191999699,782.4632191999699,782.4632191999699,782.4632191999699,783.4630210999749,783.4630210999749,x,1,0.33352909999666736,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
50,c,0,0,0,0,,,,,32,1,129,2,783.8290561999893,784.8296776000061,784.8296776000061,784.8296776000061,784.8296776000061,784.8296776000061,785.828751699999,785.828751699999,c,1,0.48516820004442707,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
150,v,0,0,0,0,,,,,32,2,130,1,786.345566199976,787.345542999974,787.345542999974,787.345542999974,787.345542999974,787.345542999974,788.3456866000197,788.3456866000197,v,1,0.3675696999998763,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
150,v,0,0,0,0,,,,,32,3,131,1,788.7454172999715,789.7452245000168,789.7452245000168,789.7452245000168,789.7452245000168,789.7452245000168,790.7451968999812,790.7451968999812,v,1,0.307970599969849,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
-50,x,0,0,0,0,,,,,33,0,132,0,791.0788003000198,792.0791790999938,792.0791790999938,792.0791790999938,792.0791790999938,792.0791790999938,793.0619060000172,793.0619060000172,x,1,0.3817910000216216,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
-150,z,0,0,0,0,,,,,33,1,133,3,793.4617993999855,794.461510299996,794.461510299996,794.461510299996,794.461510299996,794.461510299996,795.4616328999982,795.4616328999982,z,1,0.4317565999808721,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
150,v,0,0,0,0,,,,,33,2,134,1,795.9115760999848,796.895374100015,796.895374100015,796.895374100015,796.895374100015,796.9115542999934,797.8944037000183,797.8944037000183,v,1,0.3410497999866493,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
-50,x,0,0,0,0,,,,,33,3,135,0,798.261749199999,799.2609207999776,799.2609207999776,799.2609207999776,799.2609207999776,799.2609207999776,800.2610687999986,800.2610687999986,x,1,0.4164116000174545,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
50,c,0,0,0,0,,,,,34,0,136,2,800.6946066999808,801.6944215999683,801.6944215999683,801.6944215999683,801.6944215999683,801.6944215999683,802.6945508000208,802.6945508000208,c,1,0.3842098999884911,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
-150,z,0,0,0,0,,,,,34,1,137,3,803.1106785999727,804.111115799984,804.111115799984,804.111115799984,804.111115799984,804.111115799984,805.1111798000056,805.1111798000056,z,1,0.3907537999912165,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
-50,x,0,0,0,0,,,,,34,2,138,0,805.527126299974,806.5272454000078,806.5272454000078,806.5272454000078,806.5272454000078,806.5272454000078,807.5270586999832,807.5270586999832,x,1,0.4259682000265457,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
150,v,0,0,0,0,,,,,34,3,139,1,807.9770492999814,808.9767585999798,808.9767585999798,808.9767585999798,808.9767585999798,808.9767585999798,809.9766232999973,809.9766232999973,v,1,0.36824099998921156,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
-50,x,0,0,0,0,,,,,35,0,140,0,810.3777906000032,811.3768377999659,811.3768377999659,811.3768377999659,811.3768377999659,811.3768377999659,812.3763545000111,812.3763545000111,x,1,0.4082244000164792,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
150,v,0,0,0,0,,,,,35,1,141,1,812.8098976999754,813.8095429000095,813.8095429000095,813.8095429000095,813.8095429000095,813.8095429000095,814.8094285000116,814.8094285000116,v,1,0.3225576999830082,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
50,c,0,0,0,0,,,,,35,2,142,2,815.1604481000104,816.1599117000005,816.1599117000005,816.1599117000005,816.1599117000005,816.1599117000005,817.1596338999807,817.1596338999807,c,1,0.5307747999904677,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
150,v,0,0,0,0,,,,,35,3,143,1,817.709790199995,818.7091060999664,818.7091060999664,818.7091060999664,818.7091060999664,818.7091060999664,819.7088250999805,819.7088250999805,v,1,0.3685944000026211,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
-50,x,0,0,0,0,,,,,36,0,144,0,820.1086435000179,821.1093366999994,821.1093366999994,821.1093366999994,821.1093366999994,821.1093366999994,822.1085745000164,822.1085745000164,x,1,0.49344039999414235,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
-50,x,0,0,0,0,,,,,36,1,145,0,822.6253395999665,823.6261105000158,823.6261105000158,823.6261105000158,823.6261105000158,823.6261105000158,824.6252132999944,824.6252132999944,x,1,0.4690672000288032,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
-50,x,0,0,0,0,,,,,36,2,146,0,825.125716599985,826.1249646000215,826.1249646000215,826.1249646000215,826.1249646000215,826.1249646000215,827.1085780999856,827.1085780999856,x,1,0.4989439999917522,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
150,v,0,0,0,0,,,,,36,3,147,1,827.6251997000072,828.6254400999751,828.6254400999751,828.6254400999751,828.6254400999751,828.6254400999751,829.625341899984,829.625341899984,v,1,0.34830729995155707,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
-150,z,0,0,0,0,,,,,37,0,148,3,829.9920639999909,830.9917083000182,830.9917083000182,830.9917083000182,830.9917083000182,830.9917083000182,831.9914710000157,831.9914710000157,z,1,0.41472040000371635,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
-50,x,0,0,0,0,,,,,37,1,149,0,832.4247154999757,833.4243543000193,833.4243543000193,833.4243543000193,833.4243543000193,833.4243543000193,834.4244704999728,834.4244704999728,x,1,0.41724519996205345,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
-50,x,0,0,0,0,,,,,37,2,150,0,834.8572883000015,835.8572265999974,835.8572265999974,835.8572265999974,835.8572265999974,835.8572265999974,836.8571201000013,836.8571201000013,x,1,0.3381994999945164,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
-150,z,0,0,0,0,,,,,37,3,151,3,837.2240055999719,838.2245546000195,838.2245546000195,838.2245546000195,838.2245546000195,838.2245546000195,839.2245504999883,839.2245504999883,z,1,0.37174059997778386,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
50,c,0,0,0,0,,,,,38,0,152,2,839.6236782000051,840.6237937000114,840.6237937000114,840.6237937000114,840.6237937000114,840.6237937000114,841.6244857999845,841.6244857999845,c,1,0.5246306000044569,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
50,c,0,0,0,0,,,,,38,1,153,2,842.1734870999935,843.1735881000059,843.1735881000059,843.1735881000059,843.1735881000059,843.1735881000059,844.1739479000098,844.1739479000098,c,1,0.37112369999522343,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
-150,z,0,0,0,0,,,,,38,2,154,3,844.574008799973,845.5732487000059,845.5732487000059,845.5732487000059,845.5732487000059,845.5732487000059,846.5734373999876,846.5734373999876,z,1,0.39745920000132173,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
50,c,0,0,0,0,,,,,38,3,155,2,846.9901396000059,847.9898734000162,847.9898734000162,847.9898734000162,847.9898734000162,847.9898734000162,848.9736260999925,848.9736260999925,c,1,0.4480418000021018,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
-150,z,0,0,0,0,,,,,39,0,156,3,849.4396881000139,850.4236909999745,850.4236909999745,850.4236909999745,850.4236909999745,850.4397528999834,851.4226692999946,851.4226692999946,z,1,0.32763479999266565,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
150,v,0,0,0,0,,,,,39,1,157,1,851.7724072000128,852.772956700006,852.772956700006,852.772956700006,852.772956700006,852.772956700006,853.7728944999981,853.7728944999981,v,1,0.3788683000020683,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
-50,x,0,0,0,0,,,,,39,2,158,0,854.1727331000147,855.1726300999871,855.1726300999871,855.1726300999871,855.1726300999871,855.1726300999871,856.1730802999809,856.1730802999809,x,1,0.6271493999520317,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
150,v,0,0,0,0,,,,,39,3,159,1,856.8219510000199,857.8223032999667,857.8223032999667,857.8223032999667,857.8223032999667,857.8223032999667,858.8220332000055,858.8220332000055,v,1,0.514636000036262,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
-150,z,0,0,0,0,,,,,40,0,160,3,859.3550862999982,860.3554065999924,860.3554065999924,860.3554065999924,860.3554065999924,860.3554065999924,861.3552042000229,861.3552042000229,z,1,0.3124335999600589,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
150,v,0,0,0,0,,,,,40,1,161,1,861.6885637000087,862.6726767999935,862.6726767999935,862.6726767999935,862.6726767999935,862.6886859000078,863.6727037999663,863.6727037999663,v,1,0.4936864000046626,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
-150,z,0,0,0,0,,,,,40,2,162,3,864.1877648999798,865.1714185000164,865.1714185000164,865.1714185000164,865.1714185000164,865.1882633999921,866.1716617000056,866.1716617000056,z,1,0.3570377000141889,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
150,v,0,0,0,0,,,,,40,3,163,1,866.5548853999935,867.5547009999864,867.5547009999864,867.5547009999864,867.5547009999864,867.5547009999864,868.5380485000205,868.5380485000205,v,1,0.29757100000279024,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
-150,z,0,0,0,0,,,,,41,0,164,3,868.8552977999789,869.854671899986,869.854671899986,869.854671899986,869.854671899986,869.854671899986,870.8542816999834,870.8542816999834,z,1,0.27955529995961115,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
50,c,0,0,0,0,,,,,41,1,165,2,871.1544190999703,872.1546856000205,872.1546856000205,872.1546856000205,872.1546856000205,872.1546856000205,873.15418339998,873.15418339998,c,1,0.49110169999767095,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
50,c,0,0,0,0,,,,,41,2,166,2,873.6706797999796,874.6539336999995,874.6539336999995,874.6539336999995,874.6539336999995,874.6709094999824,875.65371340001,875.65371340001,c,1,0.25430860003689304,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
50,c,0,0,0,0,,,,,41,3,167,2,875.9374139999854,876.9370638999972,876.9370638999972,876.9370638999972,876.9370638999972,876.9370638999972,877.9369754000218,877.9369754000218,c,1,0.3877117999945767,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
50,c,0,0,0,0,,,,,42,0,168,2,878.353293299966,879.3530989999999,879.3530989999999,879.3530989999999,879.3530989999999,879.3530989999999,880.3538385999855,880.3538385999855,c,1,0.31584610004210845,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
-150,z,0,0,0,0,,,,,42,1,169,3,880.6863956999732,881.6864122999832,881.6864122999832,881.6864122999832,881.6864122999832,881.6864122999832,882.6865605000057,882.6865605000057,z,1,0.41872240003431216,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
-50,x,0,0,0,0,,,,,42,2,170,0,883.1364917000174,884.1196076999768,884.1196076999768,884.1196076999768,884.1196076999768,884.136432099971,885.136048800021,885.136048800021,x,1,0.43253140000160784,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
-150,z,0,0,0,0,,,,,42,3,171,3,885.5862550999736,886.5860198999871,886.5860198999871,886.5860198999871,886.5860198999871,886.5860198999871,887.5861172999721,887.5861172999721,z,1,0.516639799985569,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
50,c,0,0,0,0,,,,,43,0,172,2,888.1190947999712,889.1194161999738,889.1194161999738,889.1194161999738,889.1194161999738,889.1194161999738,890.1189445999917,890.1189445999917,c,1,0.40301910002017394,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
50,c,0,0,0,0,,,,,43,1,173,2,890.553056899982,891.5525430999696,891.5525430999696,891.5525430999696,891.5525430999696,891.5525430999696,892.5520344999968,892.5520344999968,c,1,0.4735544999712147,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
150,v,0,0,0,0,,,,,43,2,174,1,893.0517457000096,894.0525432999711,894.0525432999711,894.0525432999711,894.0525432999711,894.0525432999711,895.0523538999842,895.0523538999842,v,1,0.3862769999541342,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
150,v,0,0,0,0,,,,,43,3,175,1,895.4692087000003,896.4684941999731,896.4684941999731,896.4684941999731,896.4684941999731,896.4684941999731,897.4681408000179,897.4681408000179,v,1,0.36138089996529743,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
150,v,0,0,0,0,,,,,44,0,176,1,897.8512247999897,898.8518016000162,898.8518016000162,898.8518016000162,898.8518016000162,898.8518016000162,899.851260299969,899.851260299969,v,1,0.3383229000028223,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
150,v,0,0,0,0,,,,,44,1,177,1,900.218679499987,901.2178926999914,901.2178926999914,901.2178926999914,901.2178926999914,901.2178926999914,902.2180280999746,902.2180280999746,v,1,0.27869469998404384,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
50,c,0,0,0,0,,,,,44,2,178,2,902.5183795000194,903.5183079999988,903.5183079999988,903.5183079999988,903.5183079999988,903.5183079999988,904.5178928999812,904.5178928999812,c,1,0.6761026000021957,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
150,v,0,0,0,0,,,,,44,3,179,1,905.2175050000078,906.2172081000172,906.2172081000172,906.2172081000172,906.2172081000172,906.2172081000172,907.2175853999797,907.2175853999797,v,1,0.34741459996439517,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
50,c,0,0,0,0,,,,,45,0,180,2,907.584791900008,908.5837799999863,908.5837799999863,908.5837799999863,908.5837799999863,908.6003572000191,909.5840750000207,909.5840750000207,x,0,0.38208980002673343,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
-50,x,0,0,0,0,,,,,45,1,181,0,909.9836323999916,910.9835520000197,910.9835520000197,910.9835520000197,910.9835520000197,910.9835520000197,911.9836184000014,911.9836184000014,x,1,0.40181730000767857,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
150,v,0,0,0,0,,,,,45,2,182,1,912.4166040999698,913.4171963999979,913.4171963999979,913.4171963999979,913.4171963999979,913.4171963999979,914.4004454999813,914.4004454999813,v,1,0.3889781999750994,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
50,c,0,0,0,0,,,,,45,3,183,2,914.81703809998,915.8168376999674,915.8168376999674,915.8168376999674,915.8168376999674,915.8168376999674,916.8162306000013,916.8162306000013,c,1,0.28461649996461347,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
-50,x,0,0,0,0,,,,,46,0,184,0,917.1334369999822,918.1332818999654,918.1332818999654,918.1332818999654,918.1332818999654,918.1332818999654,919.1333149999846,919.1333149999846,x,1,0.47091579996049404,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
-50,x,0,0,0,0,,,,,46,1,185,0,919.633320999972,920.6332205000217,920.6332205000217,920.6332205000217,920.6332205000217,920.6332205000217,921.6331824000226,921.6331824000226,x,1,0.41175560001283884,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
50,c,0,0,0,0,,,,,46,2,186,2,922.0662666999851,923.0659706000006,923.0659706000006,923.0659706000006,923.0659706000006,923.0659706000006,924.0660187000176,924.0660187000176,c,1,0.5535826999694109,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
150,v,0,0,0,0,,,,,46,3,187,1,924.6491988999769,925.6489959000028,925.6489959000028,925.6489959000028,925.6489959000028,925.6489959000028,926.6489319999819,926.6489319999819,v,1,0.31581980001647025,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
-150,z,0,0,0,0,,,,,47,0,188,3,926.9821688000229,927.9825651000137,927.9825651000137,927.9825651000137,927.9825651000137,927.9825651000137,928.9815572000225,928.9815572000225,z,1,0.3926455000182614,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
-150,z,0,0,0,0,,,,,47,1,189,3,929.3987605000148,930.3983941000188,930.3983941000188,930.3983941000188,930.3983941000188,930.3983941000188,931.398316900013,931.398316900013,z,1,0.37344540003687143,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
150,v,0,0,0,0,,,,,47,2,190,1,931.7989770999993,932.7983238999732,932.7983238999732,932.7983238999732,932.7983238999732,932.7983238999732,933.7982200999977,933.7982200999977,v,1,0.36129490000894293,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
50,c,0,0,0,0,,,,,47,3,191,2,934.1818860999774,935.1819219000172,935.1819219000172,935.1819219000172,935.1819219000172,935.1819219000172,936.1816880999831,936.1816880999831,c,1,0.3790893000550568,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
50,c,0,0,0,0,,,,,48,0,192,2,936.5817272000131,937.5814185999916,937.5814185999916,937.5814185999916,937.5814185999916,937.5814185999916,938.5812677000067,938.5812677000067,c,1,0.34424439998110756,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
-50,x,0,0,0,0,,,,,48,1,193,0,938.9471613999922,939.9473287999863,939.9473287999863,939.9473287999863,939.9473287999863,939.9473287999863,940.9470744999708,940.9470744999708,x,1,0.4117808000301011,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
150,v,0,0,0,0,,,,,48,2,194,1,941.3806667000172,942.3808155999868,942.3808155999868,942.3808155999868,942.3808155999868,942.3808155999868,943.3807504000142,943.3807504000142,v,1,0.3781588000128977,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
-50,x,0,0,0,0,,,,,48,3,195,0,943.7807131999871,944.7804920999915,944.7804920999915,944.7804920999915,944.7804920999915,944.7804920999915,945.7809335999773,945.7809335999773,x,1,0.36984450003365055,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
-150,z,0,0,0,0,,,,,49,0,196,3,946.1810703999945,947.1804207999958,947.1804207999958,947.1804207999958,947.1804207999958,947.1804207999958,948.1799997999915,948.1799997999915,z,1,0.4194186000386253,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
-50,x,0,0,0,0,,,,,49,1,197,0,948.6300388000091,949.6299306000001,949.6299306000001,949.6299306000001,949.6299306000001,949.6299306000001,950.6303440000047,950.6303440000047,x,1,0.6010856999782845,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
-150,z,0,0,0,0,,,,,49,2,198,3,951.2635254000197,952.262928000011,952.262928000011,952.262928000011,952.262928000011,952.262928000011,953.26298639999,953.26298639999,z,1,0.3340424000052735,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
50,c,0,0,0,0,,,,,49,3,199,2,953.6134520000196,954.612680100021,954.612680100021,954.612680100021,954.612680100021,954.612680100021,955.6127413000213,955.6127413000213,c,1,0.35164690000237897,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
